,lat,lon,Department,City,bedrooms,bathrooms,surface_total,surface_covered,price,property_type,P/sqmtr
14314,4.656,-74.052,Cundinamarca,Bogotá D.C,2.0,2.0,120.0,120.0,870000000.0,Apartamento,7250000.0
14317,4.722,-74.052,Cundinamarca,Bogotá D.C,7.0,4.0,145.0,300.0,900000000.0,Casa,6206896.0
14318,4.724,-74.067,Cundinamarca,Bogotá D.C,1.0,2.0,46.0,46.0,210000000.0,Apartamento,4565217.0
14319,4.757,-74.09,Cundinamarca,Bogotá D.C,2.0,1.0,45.0,45.0,160000000.0,Apartamento,3555555.0
14320,4.707,-74.084,Cundinamarca,Bogotá D.C,3.0,4.0,199.0,199.0,970000000.0,Apartamento,4874371.0
14321,4.75,-74.063,Cundinamarca,Bogotá D.C,3.0,3.0,134.0,134.0,650000000.0,Apartamento,4850746.0
14323,4.613,-74.134,Cundinamarca,Bogotá D.C,3.0,3.0,94.0,94.0,410000000.0,Apartamento,4361702.0
14324,4.602,-74.188,Cundinamarca,Bogotá D.C,6.0,4.0,200.0,400.0,650000000.0,Casa,3250000.0
14325,6.343,-75.549,Antioquia,Bello,2.0,1.0,86.0,86.0,145000000.0,Casa,1686046.0
14326,6.34,-75.559,Antioquia,Bello,3.0,2.0,97.0,97.0,225000000.0,Casa,2319587.0
14327,6.34,-75.559,Antioquia,Bello,3.0,2.0,69.0,69.0,220000000.0,Casa,3188405.0
14328,6.34,-75.559,Antioquia,Bello,3.0,2.0,85.0,85.0,170000000.0,Casa,2000000.0
14330,4.671,-74.126,Cundinamarca,Bogotá D.C,3.0,2.0,50.0,100.0,372000000.0,Casa,7440000.0
14331,4.747,-74.036,Cundinamarca,Bogotá D.C,3.0,2.0,95.0,95.0,320000000.0,Casa,3368421.0
14332,7.838,-72.474,Norte de Santander,Villa del Rosario,3.0,2.0,117.0,117.0,80000000.0,Casa,683760.0
14333,6.349,-75.563,Antioquia,Bello,4.0,3.0,118.0,118.0,432000000.0,Casa,3661016.0
14335,4.94,-74.033,Cundinamarca,Cajicá,3.0,3.0,830.0,210.0,790000000.0,Casa,951807.0
14336,6.182,-75.571,Antioquia,Medellín,3.0,3.0,154.0,215.0,650000000.0,Casa,4220779.0
14337,4.712,-74.137,Cundinamarca,Bogotá D.C,4.0,3.0,51.0,96.0,162400000.0,Casa,3184313.0
14338,4.647,-74.093,Cundinamarca,Bogotá D.C,4.0,3.0,216.0,166.0,950000000.0,Casa,4398148.0
14339,3.385,-76.535,Valle del Cauca,Cali,4.0,4.0,136.0,180.0,520000000.0,Casa,3823529.0
14341,4.868,-74.043,Cundinamarca,Chía,3.0,4.0,154.0,154.0,550000000.0,Casa,3571428.0
14343,6.306,-75.553,Antioquia,Medellín,3.0,4.0,220.0,220.0,570000000.0,Casa,2590909.0
14345,4.72,-74.03,Cundinamarca,Bogotá D.C,3.0,4.0,198.0,198.0,1000000000.0,Casa,5050505.0
14346,6.237,-75.584,Antioquia,Medellín,5.0,5.0,147.0,196.0,500000000.0,Casa,3401360.0
14347,3.911,-76.46,Valle del Cauca,Calima,5.0,6.0,300.0,700.0,700000000.0,Casa,2333333.0
14348,6.352,-75.567,Antioquia,Bello,3.0,1.0,60.0,60.0,120000000.0,Apartamento,2000000.0
14349,6.325,-75.55,Antioquia,Bello,1.0,1.0,41.0,41.0,118000000.0,Apartamento,2878048.0
14350,4.695,-74.082,Cundinamarca,Bogotá D.C,1.0,1.0,44.0,44.0,220000000.0,Apartamento,5000000.0
14351,4.737,-74.106,Cundinamarca,Bogotá D.C,3.0,1.0,53.0,53.0,114990000.0,Apartamento,2169622.0
14352,4.697,-74.024,Cundinamarca,Bogotá D.C,1.0,1.0,47.0,47.0,350000000.0,Apartamento,7446808.0
14353,6.314,-75.566,Antioquia,Bello,4.0,2.0,107.0,107.0,290000000.0,Apartamento,2710280.0
14354,6.321,-75.561,Antioquia,Bello,3.0,2.0,63.0,63.0,170000000.0,Apartamento,2698412.0
14355,6.337,-75.559,Antioquia,Bello,3.0,2.0,64.0,64.0,230000000.0,Apartamento,3593750.0
14356,6.318,-75.557,Antioquia,Bello,3.0,2.0,65.0,65.0,210000000.0,Apartamento,3230769.0
14357,6.342,-75.565,Antioquia,Bello,3.0,2.0,65.0,65.0,225000000.0,Apartamento,3461538.0
14358,6.33,-75.558,Antioquia,Bello,3.0,2.0,71.0,71.0,185000000.0,Apartamento,2605633.0
14359,6.34,-75.559,Antioquia,Bello,2.0,2.0,54.0,54.0,195000000.0,Apartamento,3611111.0
14360,6.319,-75.56,Antioquia,Bello,3.0,2.0,75.0,75.0,255000000.0,Apartamento,3400000.0
14361,6.338,-75.546,Antioquia,Bello,3.0,2.0,64.0,64.0,235000000.0,Apartamento,3671875.0
14362,6.339,-75.572,Antioquia,Bello,3.0,2.0,61.0,61.0,143000000.0,Apartamento,2344262.0
14363,6.336,-75.55,Antioquia,Bello,3.0,2.0,69.0,69.0,235000000.0,Apartamento,3405797.0
14364,6.346,-75.529,Antioquia,Bello,3.0,2.0,56.0,56.0,165000000.0,Apartamento,2946428.0
14365,6.323,-75.558,Antioquia,Bello,3.0,2.0,64.0,64.0,212000000.0,Apartamento,3312500.0
14366,6.339,-75.54,Antioquia,Bello,3.0,2.0,65.0,65.0,210000000.0,Apartamento,3230769.0
14367,6.34,-75.533,Antioquia,Bello,3.0,2.0,92.0,92.0,330000000.0,Apartamento,3586956.0
14368,6.34,-75.533,Antioquia,Bello,3.0,2.0,80.0,80.0,282000000.0,Apartamento,3525000.0
14369,6.338,-75.541,Antioquia,Bello,3.0,2.0,67.0,67.0,245000000.0,Apartamento,3656716.0
14370,6.338,-75.541,Antioquia,Bello,3.0,2.0,71.0,71.0,290000000.0,Apartamento,4084507.0
14371,6.337,-75.56,Antioquia,Bello,3.0,2.0,65.0,65.0,248000000.0,Apartamento,3815384.0
14372,6.337,-75.56,Antioquia,Bello,3.0,2.0,71.0,71.0,275000000.0,Apartamento,3873239.0
14373,6.337,-75.56,Antioquia,Bello,3.0,2.0,53.0,53.0,185000000.0,Apartamento,3490566.0
14374,6.337,-75.56,Antioquia,Bello,3.0,2.0,53.0,53.0,160000000.0,Apartamento,3018867.0
14375,6.331,-75.555,Antioquia,Bello,3.0,2.0,54.0,54.0,150000000.0,Apartamento,2777777.0
14376,6.34,-75.533,Antioquia,Bello,3.0,2.0,65.0,65.0,200000000.0,Apartamento,3076923.0
14377,6.347,-75.535,Antioquia,Bello,3.0,2.0,61.0,61.0,250000000.0,Apartamento,4098360.0
14378,6.347,-75.535,Antioquia,Bello,3.0,2.0,70.0,70.0,260000000.0,Apartamento,3714285.0
14379,6.332,-75.556,Antioquia,Bello,3.0,2.0,78.0,78.0,280000000.0,Apartamento,3589743.0
14380,6.245,-75.609,Antioquia,Medellín,3.0,2.0,106.0,106.0,400000000.0,Apartamento,3773584.0
14381,6.344,-75.511,Antioquia,Copacabana,2.0,2.0,56.0,56.0,180000000.0,Apartamento,3214285.0
14382,4.678,-74.054,Cundinamarca,Bogotá D.C,1.0,2.0,54.0,54.0,580000000.0,Apartamento,10740740.0
14383,4.678,-74.054,Cundinamarca,Bogotá D.C,1.0,2.0,54.0,54.0,590000000.0,Apartamento,10925925.0
14384,4.732,-74.07,Cundinamarca,Bogotá D.C,3.0,2.0,80.0,80.0,370000000.0,Apartamento,4625000.0
14385,4.724,-74.036,Cundinamarca,Bogotá D.C,3.0,2.0,74.0,74.0,270000000.0,Apartamento,3648648.0
14386,4.682,-74.166,Cundinamarca,Bogotá D.C,3.0,2.0,58.0,60.0,170000000.0,Apartamento,2931034.0
14387,4.709,-74.032,Cundinamarca,Bogotá D.C,1.0,2.0,64.0,64.0,385000000.0,Apartamento,6015625.0
14388,10.967,-74.809,Atlántico,Barranquilla,2.0,2.0,175.0,175.0,176000000.0,Apartamento,1005714.0
14389,3.365,-76.53,Valle del Cauca,Cali,2.0,3.0,200.0,200.0,760000000.0,Apartamento,3800000.0
14390,6.32,-75.559,Antioquia,Bello,3.0,3.0,152.0,152.0,340000000.0,Apartamento,2236842.0
14392,4.691,-74.055,Cundinamarca,Bogotá D.C,1.0,3.0,90.0,90.0,770000000.0,Apartamento,8555555.0
14393,4.717,-74.08,Cundinamarca,Bogotá D.C,3.0,3.0,176.0,176.0,950000000.0,Apartamento,5397727.0
14396,4.727,-74.048,Cundinamarca,Bogotá D.C,4.0,3.0,200.0,200.0,890000000.0,Apartamento,4450000.0
14397,4.693,-74.037,Cundinamarca,Bogotá D.C,2.0,3.0,110.0,110.0,1000000000.0,Apartamento,9090909.0
14399,4.694,-74.053,Cundinamarca,Bogotá D.C,3.0,3.0,116.0,116.0,508918000.0,Apartamento,4387224.0
14401,4.673,-74.055,Cundinamarca,Bogotá D.C,3.0,3.0,145.0,136.0,995000000.0,Apartamento,6862068.0
14403,4.696,-74.039,Cundinamarca,Bogotá D.C,2.0,3.0,140.0,140.0,800000000.0,Apartamento,5714285.0
14404,10.991,-74.819,Atlántico,Barranquilla,2.0,3.0,90.0,90.0,270000000.0,Apartamento,3000000.0
14409,11.006,-74.816,Atlántico,Barranquilla,3.0,4.0,138.0,138.0,660000000.0,Apartamento,4782608.0
14410,3.452,-76.551,Valle del Cauca,Cali,3.0,5.0,178.0,178.0,830000000.0,Apartamento,4662921.0
14413,4.698,-74.046,Cundinamarca,Bogotá D.C,1.0,2.0,56.0,56.0,390000000.0,Apartamento,6964285.0
14414,11.012,-74.822,Atlántico,Barranquilla,1.0,1.0,55.0,55.0,190000000.0,Apartamento,3454545.0
14415,7.079,-73.848,Santander,Barrancabermeja,2.0,2.0,69.0,69.0,120000000.0,Casa,1739130.0
14416,6.254,-75.586,Antioquia,Medellín,2.0,2.0,69.0,69.0,235000000.0,Apartamento,3405797.0
14417,7.078,-73.117,Santander,Bucaramanga,2.0,2.0,53.0,54.0,130000000.0,Apartamento,2452830.0
14418,10.999,-74.821,Atlántico,Barranquilla,2.0,3.0,77.0,77.0,200000000.0,Apartamento,2597402.0
14419,7.07,-73.103,Santander,Floridablanca,2.0,2.0,67.0,67.0,210000000.0,Apartamento,3134328.0
14420,3.402,-76.531,Valle del Cauca,Cali,3.0,3.0,240.0,240.0,260000000.0,Casa,1083333.0
14421,7.834,-72.506,Norte de Santander,Los Patios,3.0,2.0,104.0,104.0,160000000.0,Casa,1538461.0
14422,4.749,-74.048,Cundinamarca,Bogotá D.C,3.0,3.0,118.0,118.0,590000000.0,Casa,5000000.0
14423,7.101,-73.12,Santander,Bucaramanga,3.0,2.0,172.0,344.0,400000000.0,Casa,2325581.0
14424,7.003,-73.054,Santander,Piedecuesta,3.0,3.0,74.0,88.0,360000000.0,Casa,4864864.0
14426,11.212,-74.162,Magdalena,Santa Marta,3.0,3.0,70.0,70.0,165000000.0,Casa,2357142.0
14427,7.065,-73.097,Santander,Floridablanca,3.0,3.0,108.0,190.0,630000000.0,Casa,5833333.0
14428,7.085,-73.096,Santander,Floridablanca,3.0,2.0,53.0,93.0,278000000.0,Casa,5245283.0
14430,7.875,-72.464,Norte de Santander,Villa del Rosario,3.0,3.0,87.0,82.0,190000000.0,Casa,2183908.0
14431,3.472,-76.527,Valle del Cauca,Cali,3.0,3.0,123.0,123.0,330000000.0,Apartamento,2682926.0
14432,6.34,-75.559,Antioquia,Bello,3.0,2.0,71.0,71.0,270000000.0,Apartamento,3802816.0
14433,6.254,-75.568,Antioquia,Medellín,3.0,3.0,115.0,115.0,250000000.0,Apartamento,2173913.0
14434,4.747,-74.088,Cundinamarca,Bogotá D.C,3.0,2.0,73.0,73.0,260000000.0,Apartamento,3561643.0
14435,7.122,-73.116,Santander,Bucaramanga,3.0,3.0,122.0,122.0,230000000.0,Apartamento,1885245.0
14436,7.108,-73.107,Santander,Bucaramanga,3.0,3.0,92.0,92.0,220000000.0,Apartamento,2391304.0
14437,7.119,-73.112,Santander,Bucaramanga,3.0,2.0,79.0,79.0,225000000.0,Apartamento,2848101.0
14438,7.123,-73.11,Santander,Bucaramanga,3.0,3.0,107.0,107.0,355000000.0,Apartamento,3317757.0
14439,7.119,-73.112,Santander,Bucaramanga,3.0,2.0,94.0,94.0,390000000.0,Apartamento,4148936.0
14440,7.086,-73.12,Santander,Bucaramanga,3.0,2.0,64.0,64.0,150000000.0,Apartamento,2343750.0
14441,7.12,-73.118,Santander,Bucaramanga,3.0,2.0,91.0,91.0,190000000.0,Apartamento,2087912.0
14442,7.087,-73.128,Santander,Bucaramanga,3.0,3.0,84.0,121.0,190000000.0,Apartamento,2261904.0
14443,7.119,-73.112,Santander,Bucaramanga,3.0,2.0,73.0,73.0,180000000.0,Apartamento,2465753.0
14444,7.134,-73.119,Santander,Bucaramanga,3.0,2.0,88.0,88.0,280000000.0,Apartamento,3181818.0
14445,6.164,-75.639,Antioquia,La Estrella,3.0,2.0,68.0,68.0,295000000.0,Apartamento,4338235.0
14446,7.119,-73.112,Santander,Piedecuesta,3.0,2.0,50.0,50.0,93000000.0,Apartamento,1860000.0
14447,6.977,-73.056,Santander,Piedecuesta,3.0,2.0,61.0,61.0,127000000.0,Apartamento,2081967.0
14448,11.019,-74.821,Atlántico,Barranquilla,3.0,2.0,91.0,91.0,360000000.0,Apartamento,3956043.0
14449,11.002,-74.801,Atlántico,Barranquilla,3.0,2.0,118.0,118.0,240000000.0,Apartamento,2033898.0
14450,10.975,-74.814,Atlántico,Barranquilla,3.0,3.0,100.0,100.0,420000000.0,Apartamento,4200000.0
14451,11.018,-74.826,Atlántico,Barranquilla,3.0,5.0,160.0,160.0,750000000.0,Apartamento,4687500.0
14452,11.014,-74.82,Atlántico,Barranquilla,3.0,2.0,107.0,107.0,295000000.0,Apartamento,2757009.0
14453,11.001,-74.811,Atlántico,Barranquilla,3.0,3.0,221.0,221.0,400000000.0,Apartamento,1809954.0
14454,7.119,-73.112,Santander,Floridablanca,3.0,2.0,75.0,75.0,260000000.0,Apartamento,3466666.0
14455,7.119,-73.112,Santander,Floridablanca,3.0,2.0,100.0,100.0,330000000.0,Apartamento,3300000.0
14456,7.035,-73.164,Santander,Floridablanca,3.0,2.0,87.0,87.0,249000000.0,Apartamento,2862068.0
14457,7.119,-73.112,Santander,Floridablanca,3.0,2.0,100.0,100.0,270000000.0,Apartamento,2700000.0
14458,7.061,-73.114,Santander,Floridablanca,3.0,2.0,100.0,100.0,330000000.0,Apartamento,3300000.0
14459,7.119,-73.112,Santander,Floridablanca,3.0,2.0,120.0,120.0,175000000.0,Apartamento,1458333.0
14460,7.119,-73.112,Santander,Floridablanca,3.0,2.0,68.0,68.0,105000000.0,Apartamento,1544117.0
14461,7.075,-73.853,Santander,Barrancabermeja,3.0,2.0,92.0,92.0,260000000.0,Apartamento,2826086.0
14462,3.464,-76.524,Valle del Cauca,Cali,4.0,4.0,250.0,350.0,420000000.0,Casa,1680000.0
14463,4.855,-74.054,Cundinamarca,Chía,4.0,5.0,180.0,154.0,445000000.0,Casa,2472222.0
14464,6.975,-73.051,Santander,Girón,4.0,2.0,140.0,116.0,295000000.0,Casa,2107142.0
14466,3.258,-76.554,Valle del Cauca,Jamundí,4.0,3.0,90.0,90.0,195000000.0,Casa,2166666.0
14468,7.13,-73.129,Santander,Bucaramanga,4.0,3.0,349.0,340.0,690000000.0,Casa,1977077.0
14469,7.119,-73.112,Santander,Bucaramanga,4.0,1.0,160.0,160.0,150000000.0,Casa,937500.0
14470,7.119,-73.112,Santander,Bucaramanga,4.0,3.0,49.0,72.0,200000000.0,Casa,4081632.0
14471,6.999,-73.052,Santander,Piedecuesta,4.0,3.0,48.0,164.0,365000000.0,Casa,7604166.0
14472,6.852,-73.068,Santander,Piedecuesta,4.0,5.0,1012.0,266.0,490000000.0,Casa,484189.0
14473,11.018,-74.809,Atlántico,Barranquilla,4.0,5.0,264.0,300.0,690000000.0,Casa,2613636.0
14474,7.063,-73.101,Santander,Floridablanca,4.0,3.0,129.0,129.0,358000000.0,Casa,2775193.0
14475,7.068,-73.093,Santander,Floridablanca,4.0,1.0,63.0,90.0,175000000.0,Casa,2777777.0
14476,7.119,-73.112,Santander,Floridablanca,4.0,3.0,144.0,144.0,325000000.0,Casa,2256944.0
14477,3.45,-76.544,Valle del Cauca,Cali,4.0,5.0,220.0,220.0,720000000.0,Apartamento,3272727.0
14478,6.258,-75.578,Antioquia,Medellín,4.0,2.0,124.0,124.0,380000000.0,Apartamento,3064516.0
14479,4.754,-74.067,Cundinamarca,Bogotá D.C,4.0,3.0,82.0,82.0,340000000.0,Apartamento,4146341.0
14480,7.119,-73.112,Santander,Bucaramanga,4.0,1.0,115.0,115.0,143000000.0,Apartamento,1243478.0
14481,7.119,-73.115,Santander,Bucaramanga,4.0,3.0,160.0,160.0,320000000.0,Apartamento,2000000.0
14482,7.119,-73.112,Santander,Bucaramanga,4.0,5.0,238.0,238.0,595000000.0,Apartamento,2500000.0
14483,11.015,-74.818,Atlántico,Barranquilla,4.0,4.0,300.0,300.0,595000000.0,Apartamento,1983333.0
14485,11.008,-74.811,Atlántico,Barranquilla,4.0,5.0,311.0,311.0,970000000.0,Apartamento,3118971.0
14486,10.993,-74.828,Atlántico,Barranquilla,5.0,3.0,300.0,400.0,750000000.0,Casa,2500000.0
14487,7.119,-73.112,Santander,Floridablanca,5.0,4.0,182.0,182.0,400000000.0,Casa,2197802.0
14488,7.061,-73.849,Santander,Barrancabermeja,5.0,4.0,150.0,150.0,350000000.0,Casa,2333333.0
14489,7.824,-72.472,Norte de Santander,Villa del Rosario,5.0,3.0,68.0,68.0,100000000.0,Casa,1470588.0
14491,7.105,-73.115,Santander,Bucaramanga,7.0,5.0,160.0,367.0,610000000.0,Casa,3812500.0
14492,4.68,-74.098,Cundinamarca,Bogotá D.C,9.0,6.0,174.0,174.0,700000000.0,Casa,4022988.0
14493,3.252,-76.542,Valle del Cauca,Jamundí,4.0,2.0,71.0,58.0,110000000.0,Casa,1549295.0
14494,10.932,-74.808,Atlántico,Barranquilla,4.0,2.0,72.0,140.0,150000000.0,Casa,2083333.0
14495,3.366,-76.523,Valle del Cauca,Cali,3.0,2.0,72.0,72.0,250000000.0,Apartamento,3472222.0
14496,4.921,-74.025,Cundinamarca,Cajicá,2.0,2.0,69.0,64.0,290000000.0,Apartamento,4202898.0
14497,6.131,-75.619,Antioquia,Sabaneta,3.0,2.0,59.0,59.0,185000000.0,Apartamento,3135593.0
14498,4.606,-74.101,Cundinamarca,Bogotá D.C,3.0,2.0,72.0,72.0,300000000.0,Apartamento,4166666.0
14499,11.241,-74.185,Magdalena,Santa Marta,3.0,2.0,68.0,114.0,190000000.0,Apartamento,2794117.0
14500,3.429,-76.531,Valle del Cauca,Cali,5.0,3.0,350.0,320.0,300000000.0,Casa,857142.0
14502,10.996,-74.83,Atlántico,Barranquilla,4.0,3.0,96.0,96.0,198000000.0,Apartamento,2062500.0
14506,3.269,-76.534,Valle del Cauca,Cali,3.0,5.0,300.0,150.0,475000000.0,Casa,1583333.0
14508,3.268,-76.518,Valle del Cauca,Jamundí,4.0,5.0,950.0,225.0,610000000.0,Casa,642105.0
14511,4.721,-74.035,Cundinamarca,Bogotá D.C,1.0,2.0,61.0,61.0,297500000.0,Apartamento,4877049.0
14514,3.396,-76.507,Valle del Cauca,Cali,3.0,1.0,75.0,75.0,115000000.0,Casa,1533333.0
14515,4.633,-74.095,Cundinamarca,Bogotá D.C,2.0,1.0,50.0,50.0,290000000.0,Apartamento,5800000.0
14517,4.654,-74.057,Cundinamarca,Bogotá D.C,3.0,2.0,145.0,145.0,980000000.0,Apartamento,6758620.0
14518,4.696,-74.084,Cundinamarca,Bogotá D.C,2.0,2.0,59.0,59.0,340000000.0,Apartamento,5762711.0
14519,4.729,-74.037,Cundinamarca,Bogotá D.C,3.0,2.0,62.0,62.0,280000000.0,Apartamento,4516129.0
14521,3.666,-76.191,Valle del Cauca,Jamundí,3.0,4.0,539.0,239.0,610000000.0,Casa,1131725.0
14527,4.796,-74.067,Cundinamarca,Bogotá D.C,4.0,4.0,338.0,188.0,750000000.0,Casa,2218934.0
14528,10.955,-74.845,Atlántico,Barranquilla,3.0,1.0,70.0,70.0,140000000.0,Casa,2000000.0
14529,10.947,-74.786,Atlántico,Barranquilla,3.0,2.0,210.0,210.0,330000000.0,Casa,1571428.0
14530,11.021,-74.816,Atlántico,Barranquilla,3.0,2.0,75.0,75.0,250000000.0,Apartamento,3333333.0
14531,11.01,-74.835,Atlántico,Barranquilla,2.0,2.0,86.0,86.0,320000000.0,Apartamento,3720930.0
14532,10.994,-74.829,Atlántico,Barranquilla,3.0,2.0,106.0,106.0,195000000.0,Apartamento,1839622.0
14533,10.999,-74.831,Atlántico,Barranquilla,3.0,3.0,190.0,190.0,580000000.0,Casa,3052631.0
14534,4.297,-74.806,Cundinamarca,Girardot,3.0,4.0,500.0,220.0,780000000.0,Casa,1560000.0
14535,4.676,-74.086,Cundinamarca,Bogotá D.C,5.0,5.0,166.0,360.0,850000000.0,Casa,5120481.0
14536,7.834,-72.504,Norte de Santander,Los Patios,2.0,2.0,64.0,62.0,110000000.0,Apartamento,1718750.0
14537,4.845,-74.062,Cundinamarca,Chía,3.0,3.0,168.0,116.0,489000000.0,Casa,2910714.0
14538,4.845,-74.063,Cundinamarca,Chía,3.0,3.0,169.0,107.0,449000000.0,Casa,2656804.0
14541,4.849,-74.075,Cundinamarca,Chía,4.0,5.0,543.0,343.0,800000000.0,Casa,1473296.0
14542,3.252,-76.568,Valle del Cauca,Jamundí,5.0,7.0,1650.0,400.0,950000000.0,Casa,575757.0
14543,6.323,-75.568,Antioquia,Bello,3.0,2.0,53.0,53.0,210000000.0,Apartamento,3962264.0
14544,6.173,-75.608,Antioquia,Itagui,2.0,2.0,73.0,73.0,228000000.0,Apartamento,3123287.0
14545,6.217,-75.602,Antioquia,Medellín,3.0,2.0,72.0,72.0,270000000.0,Apartamento,3750000.0
14546,10.425,-75.538,Bolívar,Cartagena,2.0,3.0,102.0,102.0,650000000.0,Apartamento,6372549.0
14550,3.339,-76.53,Valle del Cauca,Cali,3.0,4.0,123.0,123.0,500000000.0,Apartamento,4065040.0
14551,4.809,-75.803,Risaralda,Pereira,3.0,2.0,90.0,90.0,270000000.0,Apartamento,3000000.0
14552,6.151,-75.61,Antioquia,Sabaneta,3.0,2.0,76.0,76.0,340000000.0,Apartamento,4473684.0
14553,6.172,-75.338,Antioquia,Marinilla,3.0,2.0,62.0,62.0,200000000.0,Apartamento,3225806.0
14554,11.152,-74.226,Magdalena,Santa Marta,1.0,2.0,73.0,61.0,650000000.0,Apartamento,8904109.0
14555,4.535,-75.691,Quindío,Armenia,3.0,3.0,120.0,150.0,430000000.0,Casa,3583333.0
14556,4.513,-75.695,Quindío,Armenia,4.0,3.0,270.0,270.0,360000000.0,Casa,1333333.0
14557,3.388,-76.543,Valle del Cauca,Cali,4.0,3.0,95.0,95.0,210000000.0,Apartamento,2210526.0
14558,4.806,-75.686,Risaralda,Pereira,2.0,3.0,80.0,80.0,250000000.0,Apartamento,3125000.0
14559,3.365,-76.542,Valle del Cauca,Cali,3.0,4.0,140.0,140.0,470000000.0,Casa,3357142.0
14562,4.703,-74.052,Cundinamarca,Bogotá D.C,2.0,3.0,120.0,90.0,598000000.0,Apartamento,4983333.0
14563,4.7,-74.052,Cundinamarca,Bogotá D.C,3.0,3.0,106.0,106.0,765000000.0,Apartamento,7216981.0
14565,4.638,-74.062,Cundinamarca,Bogotá D.C,1.0,1.0,41.0,41.0,275000000.0,Apartamento,6707317.0
14567,4.671,-74.085,Cundinamarca,Bogotá D.C,3.0,2.0,76.0,76.0,360000000.0,Apartamento,4736842.0
14568,4.685,-74.054,Cundinamarca,Bogotá D.C,2.0,2.0,85.0,85.0,730000000.0,Apartamento,8588235.0
14569,4.756,-74.082,Cundinamarca,Bogotá D.C,3.0,2.0,57.0,57.0,200000000.0,Apartamento,3508771.0
14570,3.382,-76.517,Valle del Cauca,Cali,2.0,2.0,210.0,49.0,150000000.0,Apartamento,714285.0
14571,6.264,-75.598,Antioquia,Medellín,2.0,2.0,60.0,60.0,259000000.0,Apartamento,4316666.0
14572,3.426,-76.551,Valle del Cauca,Cali,2.0,3.0,158.0,158.0,850000000.0,Apartamento,5379746.0
14573,3.447,-76.495,Valle del Cauca,Cali,3.0,1.0,132.0,132.0,175000000.0,Casa,1325757.0
14574,6.34,-75.541,Antioquia,Bello,3.0,1.0,66.0,66.0,185000000.0,Casa,2803030.0
14575,6.025,-75.434,Antioquia,La Ceja,3.0,1.0,93.0,93.0,160000000.0,Apartamento,1720430.0
14576,10.994,-74.812,Atlántico,Barranquilla,2.0,1.0,71.0,71.0,170000000.0,Apartamento,2394366.0
14577,6.34,-75.533,Antioquia,Bello,3.0,2.0,90.0,90.0,250000000.0,Casa,2777777.0
14579,3.264,-76.547,Valle del Cauca,Jamundí,2.0,2.0,68.0,57.0,140000000.0,Casa,2058823.0
14580,3.388,-76.535,Valle del Cauca,Cali,3.0,2.0,83.0,83.0,320000000.0,Apartamento,3855421.0
14581,3.44,-76.542,Valle del Cauca,Cali,2.0,2.0,92.0,92.0,250000000.0,Apartamento,2717391.0
14582,3.418,-76.538,Valle del Cauca,Cali,2.0,2.0,75.0,75.0,135000000.0,Apartamento,1800000.0
14583,3.356,-76.518,Valle del Cauca,Cali,2.0,2.0,76.0,76.0,210000000.0,Apartamento,2763157.0
14584,6.347,-75.532,Antioquia,Bello,3.0,2.0,56.0,56.0,160000000.0,Apartamento,2857142.0
14585,6.345,-75.534,Antioquia,Bello,2.0,2.0,67.0,67.0,250000000.0,Apartamento,3731343.0
14586,6.34,-75.559,Antioquia,Bello,3.0,2.0,64.0,64.0,220000000.0,Apartamento,3437500.0
14587,6.337,-75.56,Antioquia,Bello,3.0,2.0,65.0,65.0,237000000.0,Apartamento,3646153.0
14588,6.164,-75.631,Antioquia,Itagui,2.0,2.0,68.0,68.0,226600000.0,Apartamento,3332352.0
14589,6.172,-75.632,Antioquia,Itagui,2.0,2.0,55.0,55.0,175000000.0,Apartamento,3181818.0
14590,4.802,-75.687,Risaralda,Pereira,3.0,2.0,100.0,100.0,385000000.0,Apartamento,3850000.0
14591,4.805,-75.684,Risaralda,Pereira,2.0,2.0,66.0,66.0,270000000.0,Apartamento,4090909.0
14592,6.163,-75.589,Antioquia,Envigado,3.0,2.0,97.0,97.0,320000000.0,Apartamento,3298969.0
14593,6.163,-75.589,Antioquia,Envigado,3.0,2.0,165.0,165.0,550000000.0,Apartamento,3333333.0
14594,6.147,-75.384,Antioquia,Rionegro,3.0,2.0,90.0,90.0,260000000.0,Apartamento,2888888.0
14595,6.162,-75.639,Antioquia,La Estrella,3.0,2.0,87.0,87.0,360000000.0,Apartamento,4137931.0
14596,11.0,-74.821,Atlántico,Barranquilla,3.0,2.0,118.0,118.0,300000000.0,Apartamento,2542372.0
14597,7.079,-73.1,Santander,Floridablanca,3.0,2.0,86.0,86.0,185000000.0,Apartamento,2151162.0
14598,7.079,-73.1,Santander,Floridablanca,3.0,2.0,86.0,86.0,185000000.0,Apartamento,2151162.0
14599,7.067,-73.837,Santander,Barrancabermeja,2.0,2.0,61.0,61.0,98000000.0,Apartamento,1606557.0
14600,7.041,-73.837,Santander,Barrancabermeja,2.0,2.0,74.0,74.0,135000000.0,Apartamento,1824324.0
14602,3.268,-76.518,Valle del Cauca,Jamundí,3.0,3.0,874.0,354.0,900000000.0,Casa,1029748.0
14603,7.087,-73.119,Santander,Bucaramanga,3.0,3.0,110.0,110.0,380000000.0,Casa,3454545.0
14604,7.086,-73.121,Santander,Bucaramanga,3.0,3.0,120.0,120.0,300000000.0,Casa,2500000.0
14605,7.061,-73.109,Santander,Floridablanca,3.0,3.0,75.0,150.0,390000000.0,Casa,5200000.0
